INDEX_NR,INCIDENT_DATE,TIME,AIRPORT_ID,AIRPORT,STATE,LATITUDE,LONGITUDE,PHASE_OF_FLIGHT,HEIGHT,SPEED,AC_MAKE,AC_MODEL,AC_CLASS,AC_MASS,ENG_TYPE,NUM_ENGS,SKY,PRECIPITATION,SPECIES,SPECIES_ID,SIZE,NUM_SEEN,NUM_STRUCK,DAMAGE_IND,DAM_LEVEL,EFFECT,STR_PARTS,DAM_PARTS,COST_REPAIRS,COST_OTHER,NR_INJURIES,NR_FATALITIES,REMARKS,data_origin,operational_use
SAMPLE-00417,2018-04-25,22:57,SAMPLE11,Sample Regional Airport 11 (SYNTHETIC),SS,33.20606448211863,-119.67043086737083,Take-off run,392.0,106.0,Airbus,Model-643,Airplane,1,Turbofan,2,Overcast,None,Barn Swallow,Hirundo rustica,Medium,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00418,2020-07-19,21:29,SAMPLE23,Sample Regional Airport 23 (SYNTHETIC),,51.83966560615949,0.07201887126181868,Approach,109.0,226.0,Airbus,Model-176,Airplane,3,Turbofan,2,Overcast,None,American Robin,Turdus migratorius,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00419,2019-05-16,09:10,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.37702963584435,13.066778717653024,Approach,134.0,173.0,Bombardier,Model-439,Airplane,1,Turbojet,4,Overcast,Snow,Great Cormorant,Phalacrocorax carbo,Medium,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00420,2020-07-24,02:09,SAMPLE24,Sample Municipal Airport 24 (SYNTHETIC),,57.83743160098871,13.972480218420433,Approach,3419.0,99.0,Embraer,Model-627,Airplane,2,Turbofan,2,Some Cloud,None,Greylag Goose,Anser anser,Small,2-10,2-10,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00421,2019-12-18,02:38,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.11010269160408,-98.99060984530078,Climb,187.0,98.0,Embraer,Model-612,Airplane,4,Turbofan,2,Some Cloud,Snow,Canada Goose,Branta canadensis,Large,11-100,11-100,Y,M,None,Nose,Windshield,15065.37,1067.72,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00422,2024-12-23,13:08,SAMPLE24,Sample Municipal Airport 24 (SYNTHETIC),,57.80654189808374,13.942336969342902,Approach,320.0,97.0,Airbus,Model-147,Airplane,1,Turbofan,2,Some Cloud,Fog,Common Kestrel,Falco tinnunculus,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00423,2024-08-31,06:55,SAMPLE23,Sample Regional Airport 23 (SYNTHETIC),,51.83333565385143,0.03962181626296919,Climb,2973.0,172.0,Airbus,Model-584,Airplane,3,Turbofan,2,Overcast,Fog,Great Black-backed Gull,Larus marinus,Small,Over 100,Over 100,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00424,2022-06-13,23:30,SAMPLE11,Sample Regional Airport 11 (SYNTHETIC),SS,33.21414144058463,-119.69655718868273,Approach,1955.0,145.0,Boeing,Model-502,Airplane,1,Turboprop,2,Some Cloud,None,Grey Heron,Ardea cinerea,Large,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00425,2024-02-08,06:38,SAMPLE05,Sample Regional Airport 05 (SYNTHETIC),SS,42.16294942106579,-104.0492372839497,Take-off run,561.0,241.0,Embraer,Model-176,Airplane,2,Turbojet,2,Overcast,Rain,Bald Eagle,Haliaeetus leucocephalus,Large,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00426,2023-09-16,08:28,SAMPLE05,Sample Regional Airport 05 (SYNTHETIC),SS,42.13523899621554,-104.03442121143419,Climb,76.0,215.0,Embraer,Model-600,Airplane,2,Turbojet,2,No Cloud,None,Canada Goose,Branta canadensis,Small,2-10,2-10,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00427,2019-02-18,12:49,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.06008786026427,-99.00290321423951,Descent,282.0,237.0,Embraer,Model-794,Airplane,2,Turboprop,2,Some Cloud,None,Barn Swallow,Hirundo rustica,Medium,11-100,11-100,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00428,2022-03-14,10:36,SAMPLE02,Sample Municipal Airport 02 (SYNTHETIC),SS,45.608576641052004,-85.72946710943158,Descent,982.0,179.0,Boeing,Model-272,Airplane,2,Turboprop,2,No Cloud,None,American Crow,Corvus brachyrhynchos,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00429,2018-12-06,04:28,SAMPLE20,Sample Municipal Airport 20 (SYNTHETIC),,54.472873973709966,4.038865996377768,Approach,68.0,205.0,Boeing,Model-783,Airplane,5,Turboprop,2,Some Cloud,None,Rock Pigeon,Columba livia,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00430,2018-09-25,01:49,SAMPLE20,Sample Municipal Airport 20 (SYNTHETIC),,54.478637894099826,4.036655277581669,Take-off run,2365.0,147.0,Airbus,Model-607,Airplane,3,Turboprop,2,Overcast,None,Common Ringed Plover,Charadrius hiaticula,Medium,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00431,2021-03-14,16:49,SAMPLE25,Sample Regional Airport 25 (SYNTHETIC),,53.772775944315136,11.249584292906754,Climb,4024.0,120.0,Boeing,Model-740,Airplane,1,Turbojet,2,No Cloud,None,Greylag Goose,Anser anser,Large,2-10,2-10,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00432,2024-12-16,08:51,,Sample Regional Airport 15 (SYNTHETIC),SS,33.41719636496118,-101.61088215952944,Landing Roll,1016.0,187.0,Cessna,Model-405,Airplane,4,Turbofan,4,Some Cloud,None,Great Black-backed Gull,Larus marinus,Small,2-10,2-10,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00433,2020-01-01,08:52,SAMPLE14,Sample Municipal Airport 14 (SYNTHETIC),SS,38.817317871897586,-94.85043374890107,Approach,352.0,210.0,Airbus,Model-485,Airplane,3,Turboprop,2,Overcast,Snow,Common Starling,Sturnus vulgaris,Small,1,1,Y,S,None,Windshield,Windshield,10882.65,1346.07,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00434,2024-09-29,13:43,SAMPLE15,Sample Regional Airport 15 (SYNTHETIC),SS,33.43671860974266,-101.63958511843022,Landing Roll,508.0,112.0,Cessna,Model-742,Airplane,4,Turbojet,2,No Cloud,Fog,Common Buzzard,Buteo buteo,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00435,2022-05-13,09:27,SAMPLE02,Sample Municipal Airport 02 (SYNTHETIC),SS,45.633740742005806,-85.741585571683,Climb,598.0,239.0,Cessna,Model-440,Airplane,2,Turbofan,2,Some Cloud,Rain,Common Starling,Sturnus vulgaris,Small,2-10,2-10,N/A,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00436,2020-12-24,09:12,SAMPLE19,Sample Regional Airport 19 (SYNTHETIC),,47.28260257014204,12.417557921940038,Approach,1002.0,201.0,Embraer,Model-666,Airplane,5,Turbojet,2,Some Cloud,Snow,Mallard,Anas platyrhynchos,Small,2-10,2-10,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00437,2024-05-21,05:43,SAMPLE10,Sample Municipal Airport 10 (SYNTHETIC),SS,42.88674876972185,-102.57797856950583,En Route,85.0,82.0,Boeing,Model-515,Airplane,1,Turbojet,2,No Cloud,Fog,Common Buzzard,Buteo buteo,Medium,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00438,2019-04-08,01:19,SAMPLE01,Sample Regional Airport 01 (SYNTHETIC),SS,42.40193645937534,-100.24493115045128,Descent,970.0,130.0,Bombardier,Model-310,Airplane,1,Turbofan,2,No Cloud,None,American Crow,Corvus brachyrhynchos,Large,1,1,Y,M,Precautionary Landing,Wing,Windshield,10019.08,94.68,1,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00439,2022-03-15,20:16,SAMPLE25,Sample Regional Airport 25 (SYNTHETIC),,53.74211835081927,11.24310964579346,Descent,1000.0,239.0,Cessna,Model-843,Airplane,2,Turboprop,2,No Cloud,None,Eurasian Sparrowhawk,Accipiter nisus,Medium,1,1,Y,S,None,Engine,,29507.84,1199.48,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00440,2019-06-27,05:54,SAMPLE05,Sample Regional Airport 05 (SYNTHETIC),SS,42.15016443720648,-104.06235979640535,Take-off run,61.0,171.0,Embraer,Model-542,Airplane,3,Turbojet,2,Overcast,None,Grey Heron,Ardea cinerea,Large,11-100,11-100,Y,M,Other,Nose,Engine,4642.85,429.88,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00441,2023-09-11,09:50,SAMPLE22,Sample Municipal Airport 22 (SYNTHETIC),,55.752446889735594,6.224675716596441,Approach,165.0,153.0,Cessna,Model-637,Airplane,1,Turbofan,4,No Cloud,None,Herring Gull,Larus argentatus,Small,2-10,2-10,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00442,2023-09-30,22:39,SAMPLE19,Sample Regional Airport 19 (SYNTHETIC),,47.28614315375207,12.39507773932365,Climb,1972.0,214.0,Cessna,Model-386,Airplane,2,Turboprop,2,No Cloud,Rain,Canada Goose,Branta canadensis,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00443,2022-05-24,02:56,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.33182570086264,13.085333006435011,En Route,390.0,222.0,Airbus,Model-623,Airplane,4,Turbojet,2,Some Cloud,Rain,Great Cormorant,Phalacrocorax carbo,Small,2-10,2-10,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00444,2022-09-20,02:57,SAMPLE15,Sample Regional Airport 15 (SYNTHETIC),SS,33.444751601415675,-101.6125795489843,Climb,419.0,224.0,Airbus,Model-455,Airplane,1,Turboprop,2,Overcast,Rain,Great Cormorant,Phalacrocorax carbo,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00445,2020-12-21,05:55,SAMPLE03,Sample Regional Airport 03 (SYNTHETIC),SS,35.9188594172177,-78.31722087335349,En Route,169.0,138.0,Boeing,Model-785,Airplane,1,Turbojet,2,Overcast,None,Black-headed Gull,Chroicocephalus ridibundus,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00446,2020-10-22,14:34,SAMPLE15,Sample Regional Airport 15 (SYNTHETIC),SS,33.44167852576673,-101.62319660869615,Climb,2168.0,137.0,Embraer,Model-184,Airplane,3,Turbofan,2,Overcast,None,American Robin,Turdus migratorius,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00447,2018-04-01,23:08,SAMPLE07,Sample Regional Airport 07 (SYNTHETIC),SS,41.91806994344399,-76.48173405979153,Approach,1352.0,154.0,Boeing,Model-463,Airplane,5,Turbofan,2,Some Cloud,None,Grey Heron,Ardea cinerea,Small,1,1,Y,M,Other,Fuselage,Wing,1912.57,2001.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00448,2018-11-22,11:46,SAMPLE03,Sample Regional Airport 03 (SYNTHETIC),SS,35.93281745318101,-78.33730460909766,Climb,31.0,238.0,Cessna,Model-663,Airplane,2,Turbofan,2,Overcast,None,American Crow,Corvus brachyrhynchos,Large,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00449,2019-03-04,20:47,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.654463951278565,-95.02565229821978,Climb,2193.0,208.0,Boeing,Model-775,Airplane,1,Turbojet,2,Some Cloud,None,Common Raven,Corvus corax,Large,1,1,Y,M,None,Fuselage,Windshield,10320.67,1814.96,1,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00450,2018-02-04,22:26,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.394348752210675,13.05956610798296,Landing Roll,725.0,145.0,Embraer,Model-191,Airplane,2,Turbofan,2,No Cloud,None,Common Kestrel,Falco tinnunculus,Medium,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00451,2019-04-25,06:13,SAMPLE03,Sample Regional Airport 03 (SYNTHETIC),SS,35.944035851368035,-78.28437741508306,Landing Roll,21.0,111.0,Cessna,Model-274,Airplane,2,Turbofan,2,Overcast,Fog,Grey Heron,Ardea cinerea,Small,1,1,Y,M,Other,Nose,Windshield,2967.4,1676.5,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00452,2023-10-30,18:21,SAMPLE09,Sample Regional Airport 09 (SYNTHETIC),SS,37.020455673380475,-82.56691407954594,Descent,107.0,232.0,Bombardier,Model-322,Airplane,5,Turboprop,4,Some Cloud,None,American Robin,Turdus migratorius,Medium,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00453,2018-12-21,00:11,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.66383372131048,-95.05864214754837,Approach,843.0,108.0,Bombardier,Model-235,Airplane,2,Turboprop,2,No Cloud,Rain,Great Blue Heron,Ardea herodias,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00454,2018-10-05,02:19,SAMPLE23,Sample Regional Airport 23 (SYNTHETIC),,51.843988607767336,0.03915614735052114,En Route,603.0,135.0,Bombardier,Model-870,Airplane,2,Turboprop,2,No Cloud,None,American Crow,Corvus brachyrhynchos,Medium,1,1,Y,M,None,Engine,Windshield,705.95,2186.99,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00455,2020-10-28,11:51,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.47358458036078,-99.36832087635125,Descent,1020.0,114.0,Cessna,Model-280,Airplane,4,Turbofan,2,Some Cloud,Rain,Herring Gull,Larus argentatus,Small,11-100,11-100,N,,,Fuselage,,0.0,0.0,1,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00456,2021-12-06,17:10,SAMPLE20,Sample Municipal Airport 20 (SYNTHETIC),,54.42745586346553,4.06370961924631,Take-off run,426.0,228.0,Bombardier,Model-420,Airplane,1,Turboprop,2,Some Cloud,None,Great Blue Heron,Ardea herodias,Medium,1,1,Y,S,Aborted Takeoff,Nose,Engine,10773.48,2525.4,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00457,2019-09-02,03:54,SAMPLE23,Sample Regional Airport 23 (SYNTHETIC),,51.810100717788785,0.08910810992801078,Approach,187.0,150.0,Bombardier,Model-731,Airplane,5,Turbofan,2,Overcast,Fog,Black-headed Gull,Chroicocephalus ridibundus,Medium,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00458,2019-08-19,06:35,SAMPLE01,Sample Regional Airport 01 (SYNTHETIC),SS,42.35615347968463,-100.25528971419975,Take-off run,1141.0,161.0,Airbus,Model-809,Airplane,1,Turbojet,2,No Cloud,Rain,American Crow,Corvus brachyrhynchos,Medium,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00459,2018-01-31,02:23,SAMPLE10,Sample Municipal Airport 10 (SYNTHETIC),SS,42.84005886820811,-102.56188074671306,Approach,1015.0,205.0,Embraer,Model-501,Airplane,5,Turbojet,2,Some Cloud,None,Greylag Goose,Anser anser,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00460,2024-01-24,14:51,SAMPLE22,Sample Municipal Airport 22 (SYNTHETIC),,55.76232260451674,6.237760448365035,Approach,110.0,146.0,Cessna,Model-600,Airplane,3,Turbofan,2,No Cloud,None,Common Starling,Sturnus vulgaris,Medium,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00461,2023-08-27,16:54,SAMPLE08,Sample Municipal Airport 08 (SYNTHETIC),SS,33.0275164884977,-114.13300662958831,Take-off run,542.0,203.0,Bombardier,Model-838,Airplane,2,Turboprop,2,No Cloud,Fog,American Crow,Corvus brachyrhynchos,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00462,2022-06-24,01:13,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.66818623989404,-95.0540658329187,Descent,1372.0,129.0,Embraer,Model-683,Airplane,2,Turboprop,2,No Cloud,None,Greylag Goose,Anser anser,Medium,11-100,11-100,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00463,2024-03-10,18:58,SAMPLE09,Sample Regional Airport 09 (SYNTHETIC),SS,36.973438968644615,-82.52885689850436,Approach,36.0,147.0,Bombardier,Model-491,Airplane,3,Turboprop,4,Some Cloud,None,Mallard,Anas platyrhynchos,Small,2-10,2-10,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00464,2022-05-23,17:50,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.4988447502434,-99.38344499538117,Climb,1254.0,90.0,Embraer,Model-339,Airplane,3,Turboprop,2,No Cloud,None,Eurasian Sparrowhawk,Accipiter nisus,Medium,2-10,2-10,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00465,2018-12-12,02:35,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.64046899147473,-95.0150830826999,En Route,19.0,149.0,Bombardier,Model-347,Airplane,5,Turbojet,2,Overcast,Rain,Eurasian Sparrowhawk,Accipiter nisus,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00466,2020-12-30,12:26,SAMPLE14,Sample Municipal Airport 14 (SYNTHETIC),SS,38.845321399463764,-94.84347935724,Approach,255.0,213.0,Airbus,Model-219,Airplane,2,Turbofan,2,No Cloud,None,Common Ringed Plover,Charadrius hiaticula,Small,11-100,11-100,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00467,2024-09-11,11:30,SAMPLE23,Sample Regional Airport 23 (SYNTHETIC),,51.83184969029151,0.06693637708432408,En Route,2722.0,247.0,Embraer,Model-835,Airplane,3,Turbojet,2,No Cloud,None,Great Black-backed Gull,Larus marinus,Medium,1,1,UNK,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00468,2020-10-16,13:39,SAMPLE08,Sample Municipal Airport 08 (SYNTHETIC),SS,33.046421992203705,-114.13943020322677,Approach,861.0,113.0,Embraer,Model-258,Airplane,3,Turbojet,2,Some Cloud,None,Common Buzzard,Buteo buteo,Medium,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00469,2018-10-29,09:12,SAMPLE10,Sample Municipal Airport 10 (SYNTHETIC),SS,42.87153640651303,-102.56068298695098,Climb,214.0,247.0,Airbus,Model-289,Airplane,4,Turbofan,4,Overcast,Snow,Herring Gull,Larus argentatus,Small,1,1,Y,M,None,Windshield,Wing,7806.07,1424.69,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00470,2020-04-23,10:35,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.511142247825916,-99.35041685093435,En Route,351.0,115.0,Boeing,Model-541,Airplane,1,Turboprop,2,Some Cloud,None,Herring Gull,Larus argentatus,Small,11-100,11-100,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00471,2024-12-03,22:29,SAMPLE08,Sample Municipal Airport 08 (SYNTHETIC),SS,33.03865432035667,-114.19851002571754,Approach,1085.0,161.0,Airbus,Model-384,Airplane,2,Turbofan,2,No Cloud,Fog,Herring Gull,Larus argentatus,Medium,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00472,2020-05-30,23:08,SAMPLE11,Sample Regional Airport 11 (SYNTHETIC),SS,33.20781947122902,-119.67997658023256,Approach,656.0,95.0,Embraer,Model-830,Airplane,3,Turboprop,2,Overcast,None,Common Kestrel,Falco tinnunculus,Large,1,1,N,,,Fuselage,,0.0,0.0,1,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00473,2020-05-28,20:47,SAMPLE13,Sample Regional Airport 13 (SYNTHETIC),SS,40.674622487795325,-98.78678104579082,En Route,1582.0,170.0,Airbus,Model-603,Airplane,5,Turboprop,2,Some Cloud,None,American Robin,Turdus migratorius,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00474,2020-12-01,13:35,SAMPLE09,Sample Regional Airport 09 (SYNTHETIC),SS,37.00808002265217,-82.54292892168013,En Route,221.0,126.0,Bombardier,Model-544,Airplane,1,Turbofan,4,Some Cloud,None,Great Blue Heron,Ardea herodias,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00475,2018-01-21,06:17,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.07943622205982,-98.98047863461663,Approach,2547.0,138.0,Cessna,Model-821,Airplane,5,Turbofan,2,Overcast,Rain,Common Starling,Sturnus vulgaris,Small,1,1,UNK,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00476,2022-06-21,09:24,SAMPLE21,Sample Regional Airport 21 (SYNTHETIC),,58.659562312889804,12.49400341447561,Climb,370.0,181.0,Cessna,Model-149,Airplane,2,Turboprop,4,Some Cloud,None,Bald Eagle,Haliaeetus leucocephalus,Medium,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00477,2018-06-06,01:33,SAMPLE08,Sample Municipal Airport 08 (SYNTHETIC),SS,33.01188598446023,-114.17237308863491,En Route,451.0,220.0,Boeing,Model-409,Airplane,3,Turbofan,2,No Cloud,None,Canada Goose,Branta canadensis,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00478,2020-07-13,22:54,SAMPLE09,Sample Regional Airport 09 (SYNTHETIC),SS,36.985217843885586,-82.52697174578613,Descent,429.0,201.0,Cessna,Model-754,Airplane,4,Turboprop,2,Overcast,Rain,Herring Gull,Larus argentatus,Medium,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00479,2021-09-14,02:08,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.32652958587682,13.057827479322855,Approach,2547.0,183.0,Boeing,Model-598,Airplane,3,Turboprop,2,No Cloud,None,American Robin,Turdus migratorius,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00480,2021-05-06,02:23,SAMPLE13,Sample Regional Airport 13 (SYNTHETIC),SS,40.703669393620544,-98.80006967760251,Approach,1452.0,185.0,Cessna,Model-701,Airplane,1,Turbofan,2,Some Cloud,None,Common Ringed Plover,Charadrius hiaticula,Small,1,1,Y,M,Precautionary Landing,Nose,Engine,13887.94,2424.78,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00481,2023-08-07,07:07,SAMPLE20,Sample Municipal Airport 20 (SYNTHETIC),,54.40789457482248,4.039817916114241,En Route,158.0,233.0,Bombardier,Model-393,Airplane,3,Turboprop,4,Overcast,None,Eurasian Sparrowhawk,Accipiter nisus,Small,11-100,11-100,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00482,2020-07-06,03:08,SAMPLE24,Sample Municipal Airport 24 (SYNTHETIC),,57.846484419586695,13.950712932930495,Approach,856.0,150.0,Embraer,Model-327,Airplane,2,Turbofan,4,Some Cloud,Rain,Canada Goose,Branta canadensis,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00483,2022-08-14,22:27,SAMPLE23,Sample Regional Airport 23 (SYNTHETIC),,51.843975424402515,0.05685589450715228,Landing Roll,5.0,125.0,Embraer,Model-416,Airplane,1,Turboprop,2,Some Cloud,None,Canada Goose,Branta canadensis,Small,11-100,11-100,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00484,2024-11-06,17:42,SAMPLE20,Sample Municipal Airport 20 (SYNTHETIC),,54.4640941874416,4.036640323521034,Take-off run,23.0,122.0,Boeing,Model-125,Airplane,4,Turboprop,2,Overcast,None,Canada Goose,Branta canadensis,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00485,2019-05-28,03:58,SAMPLE05,Sample Regional Airport 05 (SYNTHETIC),SS,42.13466822424152,-104.04050431360463,Take-off run,18.0,163.0,Boeing,Model-819,Airplane,2,Turboprop,2,Some Cloud,None,Common Starling,Sturnus vulgaris,Medium,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
