count_id,site_id,count_date,start_time_local,end_time_local,observation_hours,species_common_name,species_scientific_name,species_code,count,flight_direction,count_type,weather_notes,observer_effort_available,data_origin,operational_use
CNT002083,TREK018,2023-05-21,09:00,14:06,5.11,Common Raven,Corvus corax,CORVUS_COR,3,SE,visible_migration,,True,synthetic_fixture,False
CNT002084,TREK018,2023-05-21,09:00,14:06,5.11,Common Buzzard,Buteo buteo,BUTEO_BUTE,7,N,visible_migration,light rain,True,synthetic_fixture,False
CNT002085,TREK018,2023-05-21,09:00,14:06,5.11,Canada Goose,Branta canadensis,BRANTA_CAN,7,E,visible_migration,overcast,True,synthetic_fixture,False
CNT002086,TREK018,2023-06-13,06:00,11:08,5.14,Rock Pigeon,Columba livia,COLUMBA_LI,5,NE,visible_migration,,True,synthetic_fixture,False
CNT002087,TREK018,2023-06-13,06:00,11:08,5.14,American Crow,Corvus brachyrhynchos,CORVUS_BRA,1,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT002088,TREK018,2023-06-16,08:00,09:45,1.76,Mute Swan,Cygnus olor,CYGNUS_OLO,5,W,visible_migration,light rain,True,synthetic_fixture,False
CNT002089,TREK018,2023-07-05,09:00,10:43,1.72,Greylag Goose,Anser anser,ANSER_ANSE,1,S,visible_migration,light rain,True,synthetic_fixture,False
CNT002090,TREK018,2023-07-05,09:00,10:43,1.72,Herring Gull,Larus argentatus,LARUS_ARGE,3,W,visible_migration,clear,True,synthetic_fixture,False
CNT002091,TREK018,2023-07-05,09:00,10:43,1.72,Common Kestrel,Falco tinnunculus,FALCO_TINN,1,N,visible_migration,,True,synthetic_fixture,False
CNT002092,TREK018,2023-07-16,06:00,07:40,1.68,Common Buzzard,Buteo buteo,BUTEO_BUTE,5,S,visible_migration,,True,synthetic_fixture,False
CNT002093,TREK018,2023-07-16,06:00,07:40,1.68,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,5,W,visible_migration,windy,True,synthetic_fixture,False
CNT002094,TREK018,2023-07-16,06:00,07:40,1.68,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,4,S,visible_migration,windy,True,synthetic_fixture,False
CNT002095,TREK018,2023-07-16,06:00,07:40,1.68,Grey Heron,Ardea cinerea,ARDEA_CINE,1,NE,visible_migration,,True,synthetic_fixture,False
CNT002096,TREK018,2023-07-16,06:00,07:40,1.68,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,4,W,visible_migration,clear,False,synthetic_fixture,False
CNT002097,TREK018,2023-09-21,07:00,11:19,4.32,American Crow,Corvus brachyrhynchos,CORVUS_BRA,9,SW,visible_migration,overcast,True,synthetic_fixture,False
CNT002098,TREK018,2023-09-21,07:00,11:19,4.32,Great Cormorant,Phalacrocorax carbo,PHALACROCO,12,S,visible_migration,light rain,True,synthetic_fixture,False
CNT002099,TREK018,2023-09-21,07:00,11:19,4.32,Barn Swallow,Hirundo rustica,HIRUNDO_RU,12,SW,visible_migration,overcast,True,synthetic_fixture,False
CNT002100,TREK018,2023-09-21,07:00,11:19,4.32,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,11,E,visible_migration,,True,synthetic_fixture,False
CNT002101,TREK018,2023-09-21,07:00,11:19,4.32,Common Buzzard,Buteo buteo,BUTEO_BUTE,12,S,visible_migration,windy,True,synthetic_fixture,False
CNT002102,TREK018,2023-10-23,06:00,09:13,3.23,American Robin,Turdus migratorius,TURDUS_MIG,13,S,visible_migration,light rain,True,synthetic_fixture,False
CNT002103,TREK018,2023-10-29,09:00,11:52,2.87,Common Raven,Corvus corax,CORVUS_COR,8,S,visible_migration,,True,synthetic_fixture,False
CNT002104,TREK018,2023-11-10,09:00,10:16,1.28,Mallard,Anas platyrhynchos,ANAS_PLATY,2,W,visible_migration,overcast,True,synthetic_fixture,False
CNT002105,TREK018,2023-11-10,09:00,10:16,1.28,Mute Swan,Cygnus olor,CYGNUS_OLO,4,SE,visible_migration,windy,True,synthetic_fixture,False
CNT002106,TREK018,2023-11-10,09:00,10:16,1.28,Great Cormorant,Phalacrocorax carbo,PHALACROCO,4,S,visible_migration,light rain,True,synthetic_fixture,False
CNT002107,TREK018,2023-11-23,07:00,11:23,4.39,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,3,E,visible_migration,overcast,False,synthetic_fixture,False
CNT002108,TREK018,2023-11-25,09:00,10:38,1.64,American Robin,Turdus migratorius,TURDUS_MIG,2,S,visible_migration,windy,True,synthetic_fixture,False
CNT002109,TREK018,2023-11-25,08:00,12:44,4.74,American Crow,Corvus brachyrhynchos,CORVUS_BRA,2,W,visible_migration,light rain,True,synthetic_fixture,False
CNT002110,TREK018,2023-11-25,08:00,12:44,4.74,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,6,NW,visible_migration,windy,True,synthetic_fixture,False
CNT002111,TREK018,2023-11-25,08:00,12:44,4.74,Barn Swallow,Hirundo rustica,HIRUNDO_RU,6,E,visible_migration,clear,True,synthetic_fixture,False
CNT002112,TREK018,2023-11-25,08:00,12:44,4.74,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,2,SE,visible_migration,windy,True,synthetic_fixture,False
CNT002113,TREK018,2023-11-25,08:00,12:44,4.74,Herring Gull,Larus argentatus,LARUS_ARGE,6,SW,visible_migration,windy,True,synthetic_fixture,False
CNT002114,TREK018,2023-12-10,06:00,08:09,2.16,American Crow,Corvus brachyrhynchos,CORVUS_BRA,2,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT002115,TREK018,2023-12-16,05:00,08:27,3.46,Barn Swallow,Hirundo rustica,HIRUNDO_RU,7,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT002116,TREK018,2023-12-16,05:00,08:27,3.46,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,3,NW,visible_migration,windy,True,synthetic_fixture,False
CNT002117,TREK018,2023-12-27,08:00,10:30,2.51,Common Raven,Corvus corax,CORVUS_COR,1,E,visible_migration,,True,synthetic_fixture,False
CNT002118,TREK018,2023-12-27,08:00,10:30,2.51,Grey Heron,Ardea cinerea,ARDEA_CINE,5,N,visible_migration,,True,synthetic_fixture,False
CNT002119,TREK018,2023-12-29,08:00,13:53,5.89,Great Cormorant,Phalacrocorax carbo,PHALACROCO,3,E,visible_migration,light rain,True,synthetic_fixture,False
CNT002120,TREK018,2023-12-29,08:00,13:53,5.89,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,3,E,visible_migration,,True,synthetic_fixture,False
CNT002121,TREK018,2023-12-29,08:00,13:53,5.89,Great Black-backed Gull,Larus marinus,LARUS_MARI,0,NW,visible_migration,windy,True,synthetic_fixture,False
CNT002122,TREK018,2023-12-29,08:00,13:53,5.89,Herring Gull,Larus argentatus,LARUS_ARGE,7,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT002123,TREK018,2024-01-01,05:00,09:34,4.58,Mallard,Anas platyrhynchos,ANAS_PLATY,3,S,visible_migration,overcast,False,synthetic_fixture,False
CNT002124,TREK018,2024-01-23,07:00,10:34,3.58,Grey Heron,Ardea cinerea,ARDEA_CINE,4,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT002125,TREK018,2024-01-23,07:00,10:34,3.58,Rock Pigeon,Columba livia,COLUMBA_LI,2,NW,visible_migration,light rain,True,synthetic_fixture,False
CNT002126,TREK018,2024-01-24,05:00,09:41,4.69,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,4,NW,visible_migration,windy,True,synthetic_fixture,False
CNT002127,TREK018,2024-01-24,05:00,09:41,4.69,Grey Heron,Ardea cinerea,ARDEA_CINE,4,E,visible_migration,clear,False,synthetic_fixture,False
CNT002128,TREK018,2024-01-24,05:00,09:41,4.69,Mute Swan,Cygnus olor,CYGNUS_OLO,2,S,visible_migration,clear,True,synthetic_fixture,False
CNT002129,TREK018,2024-01-24,05:00,09:41,4.69,Herring Gull,Larus argentatus,LARUS_ARGE,4,S,visible_migration,,True,synthetic_fixture,False
CNT002130,TREK018,2024-01-27,09:00,14:54,5.9,Mallard,Anas platyrhynchos,ANAS_PLATY,3,SW,visible_migration,clear,True,synthetic_fixture,False
CNT002131,TREK018,2024-01-27,09:00,14:54,5.9,Herring Gull,Larus argentatus,LARUS_ARGE,3,SE,visible_migration,windy,True,synthetic_fixture,False
CNT002132,TREK018,2024-01-27,09:00,14:54,5.9,Great Black-backed Gull,Larus marinus,LARUS_MARI,3,NE,visible_migration,clear,False,synthetic_fixture,False
CNT002133,TREK018,2024-01-27,09:00,14:54,5.9,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,5,NW,visible_migration,overcast,True,synthetic_fixture,False
CNT002134,TREK018,2024-01-27,09:00,14:54,5.9,Grey Heron,Ardea cinerea,ARDEA_CINE,8,W,visible_migration,overcast,True,synthetic_fixture,False
CNT002135,TREK018,2024-02-04,07:00,08:16,1.27,American Robin,Turdus migratorius,TURDUS_MIG,1,S,visible_migration,clear,True,synthetic_fixture,False
CNT002136,TREK018,2024-02-04,07:00,08:16,1.27,Common Raven,Corvus corax,CORVUS_COR,0,E,visible_migration,overcast,False,synthetic_fixture,False
CNT002137,TREK018,2024-02-04,07:00,08:16,1.27,American Crow,Corvus brachyrhynchos,CORVUS_BRA,6,NW,visible_migration,,True,synthetic_fixture,False
CNT002138,TREK018,2024-03-10,07:00,12:23,5.39,Grey Heron,Ardea cinerea,ARDEA_CINE,8,SW,visible_migration,windy,False,synthetic_fixture,False
CNT002139,TREK018,2024-03-10,07:00,12:23,5.39,American Crow,Corvus brachyrhynchos,CORVUS_BRA,7,SW,visible_migration,clear,True,synthetic_fixture,False
CNT002140,TREK018,2024-03-10,07:00,12:23,5.39,Great Black-backed Gull,Larus marinus,LARUS_MARI,12,SE,visible_migration,clear,True,synthetic_fixture,False
CNT002141,TREK018,2024-03-10,07:00,12:23,5.39,Great Blue Heron,Ardea herodias,ARDEA_HERO,7,SW,visible_migration,windy,True,synthetic_fixture,False
CNT002142,TREK018,2024-03-10,07:00,12:23,5.39,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,13,E,visible_migration,,True,synthetic_fixture,False
CNT002143,TREK018,2024-05-02,09:00,13:12,4.21,Grey Heron,Ardea cinerea,ARDEA_CINE,4,NW,visible_migration,light rain,True,synthetic_fixture,False
CNT002144,TREK018,2024-05-22,07:00,09:19,2.32,Great Black-backed Gull,Larus marinus,LARUS_MARI,3,NW,visible_migration,windy,True,synthetic_fixture,False
CNT002145,TREK018,2024-05-22,07:00,09:19,2.32,Greylag Goose,Anser anser,ANSER_ANSE,5,S,visible_migration,clear,True,synthetic_fixture,False
CNT002146,TREK018,2024-05-22,07:00,09:19,2.32,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,5,SE,visible_migration,light rain,True,synthetic_fixture,False
CNT002147,TREK018,2024-06-02,06:00,09:10,3.18,Herring Gull,Larus argentatus,LARUS_ARGE,5,S,visible_migration,,True,synthetic_fixture,False
CNT002148,TREK018,2024-06-02,06:00,09:10,3.18,Great Cormorant,Phalacrocorax carbo,PHALACROCO,4,SE,visible_migration,,True,synthetic_fixture,False
CNT002149,TREK018,2024-06-02,06:00,09:10,3.18,Greylag Goose,Anser anser,ANSER_ANSE,5,N,visible_migration,,True,synthetic_fixture,False
CNT002150,TREK018,2024-06-08,07:00,12:34,5.58,American Robin,Turdus migratorius,TURDUS_MIG,4,S,visible_migration,,True,synthetic_fixture,False
CNT002151,TREK018,2024-06-08,07:00,12:34,5.58,Great Blue Heron,Ardea herodias,ARDEA_HERO,3,E,visible_migration,windy,True,synthetic_fixture,False
CNT002152,TREK018,2024-06-08,07:00,12:34,5.58,Grey Heron,Ardea cinerea,ARDEA_CINE,3,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT002153,TREK018,2024-06-08,07:00,12:34,5.58,Greylag Goose,Anser anser,ANSER_ANSE,5,SE,visible_migration,overcast,True,synthetic_fixture,False
CNT002154,TREK018,2024-06-08,07:00,12:34,5.58,American Crow,Corvus brachyrhynchos,CORVUS_BRA,5,W,visible_migration,overcast,False,synthetic_fixture,False
CNT002155,TREK018,2024-08-06,07:00,11:34,4.57,American Crow,Corvus brachyrhynchos,CORVUS_BRA,5,W,visible_migration,windy,True,synthetic_fixture,False
CNT002156,TREK018,2024-08-06,07:00,11:34,4.57,Great Blue Heron,Ardea herodias,ARDEA_HERO,3,SE,visible_migration,clear,True,synthetic_fixture,False
CNT002157,TREK018,2024-08-30,06:00,07:09,1.16,Great Cormorant,Phalacrocorax carbo,PHALACROCO,13,N,visible_migration,windy,True,synthetic_fixture,False
CNT002158,TREK018,2024-08-30,06:00,07:09,1.16,Common Raven,Corvus corax,CORVUS_COR,6,E,visible_migration,,True,synthetic_fixture,False
CNT002159,TREK018,2024-08-30,06:00,07:09,1.16,Greylag Goose,Anser anser,ANSER_ANSE,7,E,visible_migration,,True,synthetic_fixture,False
CNT002160,TREK018,2024-08-30,06:00,07:09,1.16,Grey Heron,Ardea cinerea,ARDEA_CINE,9,S,visible_migration,,True,synthetic_fixture,False
CNT002161,TREK018,2024-08-30,06:00,07:09,1.16,Herring Gull,Larus argentatus,LARUS_ARGE,11,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT002162,TREK018,2024-10-12,05:00,09:31,4.53,American Robin,Turdus migratorius,TURDUS_MIG,10,SE,visible_migration,windy,True,synthetic_fixture,False
CNT002163,TREK018,2024-10-12,05:00,09:31,4.53,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,9,E,visible_migration,overcast,True,synthetic_fixture,False
CNT002164,TREK018,2024-10-12,05:00,09:31,4.53,Great Black-backed Gull,Larus marinus,LARUS_MARI,8,E,visible_migration,clear,True,synthetic_fixture,False
CNT002165,TREK018,2024-10-12,06:00,08:34,2.57,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,15,S,visible_migration,windy,True,synthetic_fixture,False
CNT002166,TREK018,2024-10-12,06:00,08:34,2.57,Common Buzzard,Buteo buteo,BUTEO_BUTE,6,SW,visible_migration,overcast,True,synthetic_fixture,False
CNT002167,TREK018,2024-10-12,06:00,08:34,2.57,Mute Swan,Cygnus olor,CYGNUS_OLO,15,N,visible_migration,,True,synthetic_fixture,False
CNT002168,TREK018,2024-10-12,06:00,08:34,2.57,Canada Goose,Branta canadensis,BRANTA_CAN,8,SE,visible_migration,windy,True,synthetic_fixture,False
CNT002169,TREK018,2024-10-12,06:00,08:34,2.57,Barn Swallow,Hirundo rustica,HIRUNDO_RU,7,N,visible_migration,windy,True,synthetic_fixture,False
CNT002170,TREK018,2024-10-16,05:00,08:55,3.93,Mute Swan,Cygnus olor,CYGNUS_OLO,8,W,visible_migration,light rain,True,synthetic_fixture,False
CNT002171,TREK018,2024-10-16,05:00,08:55,3.93,Grey Heron,Ardea cinerea,ARDEA_CINE,7,S,visible_migration,windy,True,synthetic_fixture,False
CNT002172,TREK018,2024-11-16,08:00,12:10,4.18,Common Kestrel,Falco tinnunculus,FALCO_TINN,4,SW,visible_migration,clear,True,synthetic_fixture,False
CNT002173,TREK018,2024-11-16,08:00,12:10,4.18,Common Starling,Sturnus vulgaris,STURNUS_VU,5,S,visible_migration,,True,synthetic_fixture,False
CNT002174,TREK018,2024-11-16,08:00,12:10,4.18,Greylag Goose,Anser anser,ANSER_ANSE,4,SE,visible_migration,overcast,False,synthetic_fixture,False
CNT002175,TREK018,2024-11-16,08:00,12:10,4.18,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,6,E,visible_migration,,True,synthetic_fixture,False
CNT002176,TREK018,2024-11-20,08:00,10:42,2.7,Common Starling,Sturnus vulgaris,STURNUS_VU,2,S,visible_migration,overcast,True,synthetic_fixture,False
CNT002177,TREK018,2024-11-20,08:00,10:42,2.7,Great Black-backed Gull,Larus marinus,LARUS_MARI,4,NW,visible_migration,windy,True,synthetic_fixture,False
CNT002178,TREK019,2023-01-09,08:00,09:03,1.05,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,1,SE,visible_migration,,True,synthetic_fixture,False
CNT002179,TREK019,2023-01-09,08:00,09:03,1.05,Mute Swan,Cygnus olor,CYGNUS_OLO,2,S,visible_migration,overcast,True,synthetic_fixture,False
CNT002180,TREK019,2023-01-09,08:00,09:03,1.05,American Robin,Turdus migratorius,TURDUS_MIG,3,SE,visible_migration,windy,True,synthetic_fixture,False
CNT002181,TREK019,2023-01-20,09:00,14:14,5.24,Herring Gull,Larus argentatus,LARUS_ARGE,3,NE,visible_migration,overcast,True,synthetic_fixture,False
CNT002182,TREK019,2023-02-09,07:00,11:05,4.09,American Crow,Corvus brachyrhynchos,CORVUS_BRA,2,SW,visible_migration,,True,synthetic_fixture,False
CNT002183,TREK019,2023-02-09,07:00,11:05,4.09,Greylag Goose,Anser anser,ANSER_ANSE,2,S,visible_migration,overcast,True,synthetic_fixture,False
CNT002184,TREK019,2023-02-09,07:00,11:05,4.09,Great Cormorant,Phalacrocorax carbo,PHALACROCO,4,SE,visible_migration,,True,synthetic_fixture,False
CNT002185,TREK019,2023-02-09,07:00,11:05,4.09,Great Blue Heron,Ardea herodias,ARDEA_HERO,5,E,visible_migration,,True,synthetic_fixture,False
CNT002186,TREK019,2023-02-09,07:00,11:05,4.09,Barn Swallow,Hirundo rustica,HIRUNDO_RU,6,NE,visible_migration,overcast,True,synthetic_fixture,False
CNT002187,TREK019,2023-02-22,05:00,08:38,3.65,American Crow,Corvus brachyrhynchos,CORVUS_BRA,6,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT002188,TREK019,2023-02-22,05:00,08:38,3.65,Common Buzzard,Buteo buteo,BUTEO_BUTE,3,SW,visible_migration,windy,True,synthetic_fixture,False
CNT002189,TREK019,2023-02-22,05:00,08:38,3.65,American Robin,Turdus migratorius,TURDUS_MIG,7,NW,visible_migration,clear,True,synthetic_fixture,False
CNT002190,TREK019,2023-02-22,05:00,08:38,3.65,Mallard,Anas platyrhynchos,ANAS_PLATY,4,W,visible_migration,light rain,True,synthetic_fixture,False
CNT002191,TREK019,2023-02-22,05:00,08:38,3.65,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,1,SW,visible_migration,overcast,True,synthetic_fixture,False
CNT002192,TREK019,2023-03-30,07:00,08:29,1.49,Grey Heron,Ardea cinerea,ARDEA_CINE,11,SE,visible_migration,,True,synthetic_fixture,False
CNT002193,TREK019,2023-03-30,07:00,08:29,1.49,Great Cormorant,Phalacrocorax carbo,PHALACROCO,11,S,visible_migration,overcast,True,synthetic_fixture,False
CNT002194,TREK019,2023-03-30,07:00,08:29,1.49,Common Raven,Corvus corax,CORVUS_COR,8,SE,visible_migration,,True,synthetic_fixture,False
CNT002195,TREK019,2023-03-30,07:00,08:29,1.49,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,9,NW,visible_migration,light rain,True,synthetic_fixture,False
CNT002196,TREK019,2023-03-30,07:00,08:29,1.49,Great Black-backed Gull,Larus marinus,LARUS_MARI,15,N,visible_migration,,False,synthetic_fixture,False
CNT002197,TREK019,2023-05-05,06:00,07:12,1.21,Common Starling,Sturnus vulgaris,STURNUS_VU,9,S,visible_migration,light rain,True,synthetic_fixture,False
CNT002198,TREK019,2023-05-05,06:00,07:12,1.21,Common Raven,Corvus corax,CORVUS_COR,7,SW,visible_migration,clear,True,synthetic_fixture,False
CNT002199,TREK019,2023-05-05,06:00,07:12,1.21,Great Cormorant,Phalacrocorax carbo,PHALACROCO,10,N,visible_migration,overcast,False,synthetic_fixture,False
CNT002200,TREK019,2023-05-05,06:00,07:12,1.21,Greylag Goose,Anser anser,ANSER_ANSE,8,NE,visible_migration,,True,synthetic_fixture,False
CNT002201,TREK019,2023-05-05,06:00,07:12,1.21,Canada Goose,Branta canadensis,BRANTA_CAN,11,SW,visible_migration,windy,True,synthetic_fixture,False
CNT002202,TREK019,2023-05-06,08:00,12:12,4.21,Common Buzzard,Buteo buteo,BUTEO_BUTE,10,NW,visible_migration,windy,True,synthetic_fixture,False
CNT002203,TREK019,2023-05-06,08:00,12:12,4.21,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,7,SE,visible_migration,light rain,True,synthetic_fixture,False
CNT002204,TREK019,2023-05-06,08:00,12:12,4.21,Common Kestrel,Falco tinnunculus,FALCO_TINN,5,E,visible_migration,windy,True,synthetic_fixture,False
CNT002205,TREK019,2023-05-06,08:00,12:12,4.21,Common Raven,Corvus corax,CORVUS_COR,7,NW,visible_migration,windy,True,synthetic_fixture,False
CNT002206,TREK019,2023-05-10,09:00,12:31,3.52,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,7,W,visible_migration,overcast,True,synthetic_fixture,False
CNT002207,TREK019,2023-06-12,05:00,06:32,1.54,Common Raven,Corvus corax,CORVUS_COR,2,NW,visible_migration,windy,True,synthetic_fixture,False
CNT002208,TREK019,2023-06-12,05:00,06:32,1.54,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,2,S,visible_migration,,True,synthetic_fixture,False
CNT002209,TREK019,2023-06-12,05:00,06:32,1.54,Grey Heron,Ardea cinerea,ARDEA_CINE,3,SW,visible_migration,clear,False,synthetic_fixture,False
CNT002210,TREK019,2023-06-12,05:00,06:32,1.54,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,5,W,visible_migration,overcast,True,synthetic_fixture,False
CNT002211,TREK019,2023-07-05,08:00,10:37,2.62,Grey Heron,Ardea cinerea,ARDEA_CINE,2,NW,visible_migration,windy,True,synthetic_fixture,False
CNT002212,TREK019,2023-07-05,08:00,10:37,2.62,Mute Swan,Cygnus olor,CYGNUS_OLO,6,N,visible_migration,overcast,True,synthetic_fixture,False
CNT002213,TREK019,2023-07-09,07:00,11:46,4.78,Common Buzzard,Buteo buteo,BUTEO_BUTE,1,NE,visible_migration,,True,synthetic_fixture,False
CNT002214,TREK019,2023-07-09,07:00,11:46,4.78,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,1,E,visible_migration,clear,True,synthetic_fixture,False
CNT002215,TREK019,2023-07-09,07:00,11:46,4.78,American Crow,Corvus brachyrhynchos,CORVUS_BRA,5,SW,visible_migration,windy,False,synthetic_fixture,False
CNT002216,TREK019,2023-07-18,09:00,11:50,2.84,Common Raven,Corvus corax,CORVUS_COR,1,E,visible_migration,overcast,True,synthetic_fixture,False
CNT002217,TREK019,2023-07-18,09:00,11:50,2.84,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,5,NE,visible_migration,clear,False,synthetic_fixture,False
CNT002218,TREK019,2023-07-18,09:00,11:50,2.84,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,1,S,visible_migration,,True,synthetic_fixture,False
CNT002219,TREK019,2023-07-18,09:00,11:50,2.84,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,3,SW,visible_migration,windy,True,synthetic_fixture,False
CNT002220,TREK019,2023-07-18,09:00,11:50,2.84,Common Kestrel,Falco tinnunculus,FALCO_TINN,2,N,visible_migration,,True,synthetic_fixture,False
CNT002221,TREK019,2023-07-18,07:00,08:20,1.34,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,6,N,visible_migration,windy,True,synthetic_fixture,False
CNT002222,TREK019,2023-07-18,07:00,08:20,1.34,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,2,N,visible_migration,light rain,True,synthetic_fixture,False
CNT002223,TREK019,2023-07-18,07:00,08:20,1.34,Barn Swallow,Hirundo rustica,HIRUNDO_RU,2,SE,visible_migration,clear,True,synthetic_fixture,False
CNT002224,TREK019,2023-07-18,07:00,08:20,1.34,Grey Heron,Ardea cinerea,ARDEA_CINE,5,W,visible_migration,,True,synthetic_fixture,False
CNT002225,TREK019,2023-07-18,07:00,08:20,1.34,Common Raven,Corvus corax,CORVUS_COR,3,W,visible_migration,windy,True,synthetic_fixture,False
CNT002226,TREK019,2023-08-28,08:00,09:34,1.58,American Crow,Corvus brachyrhynchos,CORVUS_BRA,8,SE,visible_migration,,True,synthetic_fixture,False
